cost_per_unit,order_to_sales_ratio,supplier_name,price,description,quantity_ordered_ytd,quantity,gross_profit,roi,sell_through_rate,reorder_point,3m_days_supply,rolling_12m_sales,sales_volatility,part_status,safety_stock,part_number,total_cost,3m_turnover,days_of_inventory_outstanding,demand,sales_revenue,cogs,1m_days_supply,margin,margin_percentage,special_orders_ytd,negative_on_hand,rolling_3m_sales,12m_days_supply,obsolescence_risk,turnover,months_no_sale,sales_trend,recent_sales_trend,normalized_seasonal_score
3.95,0.0,triumph motorcycles,6.99,"o ring, injecto",0,4,0.0,0.0,0.0,0,0,0,3.06159,obsolete,0,t1241965,15.8,0.0,450,0.0,0.0,0.0,0,3.04,43.49,0,0,0,0,1.0,0.0,15,-0.06842105,0.0,0.23303244389536903
93.37,0.0,ducati,116.99,exhaust valve,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,21110991a,186.74,0.0,570,0.0,0.0,0.0,0,23.62,20.19,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.015078167427670737
95.54,0.0,triumph motorcycles,146.99,longhaul backrest pad -passenger,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,a9708159,0.0,0.0,240,0.158369733126544,0.0,0.0,0,51.45,35.0,0,0,0,0,0.03093285337090492,0.0,8,0.001754386,0.0,0.053176998477991747
30.24,0.0,bmw group canada,47.99,"seal kit, output shaft/swing",0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,11117715453,0.0,0.0,450,0.0,0.0,0.0,0,17.75,36.99,0,1,0,0,1.0,0.0,15,-0.010526316,0.0,0.012097939689463611
0.6,0.0,bmw group canada,1.99,self-locking hex nut,0,14,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,7129904002,8.4,0.0,390,0.0,0.0,0.0,0,1.39,69.85,0,0,0,0,1.0,0.0,13,-0.007017544,0.0,0.007911612181111255
8.66,0.0,island bmw,24.99,"knee,slider,b60d11",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,201875944-630-n,8.66,0.0,1260,0.0,0.0,0.0,0,16.33,65.35,0,0,0,0,1.0,0.0,42,0.0,0.0,-0.008771929824561412
11.04,0.0,bmw group canada,17.99,fillister-head screw,0,3,0.0,0.0,25.0,0,0,1,4.358899,idle,0,7129907428,33.12,0.0,240,0.13032260821591163,0.0,0.0,0,6.95,38.63,0,0,0,1095,0.03093285337090492,0.0,8,0.001754386,0.0,-0.023850097252232243
180.47,0.0,parts canada/power twins,369.99,150/70r17 69v battlax adventur,0,1,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,0317-0410,180.47,0.0,390,0.0,0.0,0.0,0,189.52,51.22,0,0,0,0,1.0,0.0,13,-0.007017544,0.0,-0.06022829301565297
41.19,0.0,bmw group canada,58.99,cam disc,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,32721457038,41.19,0.0,570,0.0,0.0,0.0,0,17.8,30.17,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.027176107117134363
2.01,0.0,triumph motorcycles,3.99,"rubber pad, fuel tank",0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,t2400641,0.0,0.0,480,0.0,0.0,0.0,0,1.98,49.62,0,0,0,0,1.0,0.0,16,-0.024561403,0.0,0.09488585349217353
9.96,0.0,triumph motorcycles,15.99,lens indicator,0,0,6.03,60.54,0.0,0,0,1,4.358899,idle,0,t2700297,0.0,0.0,90,0.1519375774736358,15.99,9.96,0,6.03,37.71,1,0,0,0,0.017869218811392786,0.0,3,0.010526316,0.0,0.038413729163147836
48.0,0.0,bmw group canada,72.99,set of valve cover gaskets,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,11127715462,48.0,0.0,570,0.0,0.0,0.0,0,24.99,34.24,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.008026872890009622
248.37,0.0,ducati,451.99,final drive kit,0,0,203.62,81.98,0.0,0,0,1,4.358899,active,0,67620971a,0.0,0.0,332,0.1597906679393722,451.99,248.37,0,203.62,45.05,-1,0,0,0,0.017524607479572296,1.0990066151906015,6,0.005263158,0.0,0.07906262912995098
165.74,0.0,triumph motorcycles,254.99,grab rail kit,0,1,0.0,0.0,50.0,0,0,1,4.358899,idle,0,a9758298,165.74,0.0,240,0.1398389980537184,0.0,0.0,0,89.25,35.0,0,0,0,365,0.03093285337090492,0.0,8,0.001754386,0.0,0.031247173916588225
11.56,0.0,bmw group canada,17.99,gasket for exhaust manifold,0,8,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,18518542088,92.48,0.0,540,0.0,0.0,0.0,0,6.43,35.74,0,0,0,0,1.0,0.0,18,-0.06315789,0.0,0.2823380129778352
105.53,0.0,royal enfield,279.99,camshaft kit bolt (royal enfiel 650,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,330-0709,105.53,0.0,630,0.0,0.0,0.0,0,174.46,62.31,0,0,0,0,1.0,0.0,21,0.0,0.0,-0.007596714068284551
181.99,0.0,polaris acceptance,259.99,chf dust cover,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,2883889,181.99,0.0,1410,0.0,0.0,0.0,0,78.0,30.0,0,0,0,0,1.0,0.0,47,0.0,0.0,-0.023535199139405435
41.93,0.0,triumph motorcycles,64.99,"storage box, as",0,0,46.12,55.0,0.0,0,0,2,2.9953668,idle,0,t2311522,0.0,4.516233266656409,40,0.29121993780752625,129.98,83.86,0,23.06,35.48,1,0,1,0,0.017328546009957792,9.032466533312814,2,0.01754386,-0.5,0.4349020905691797
114.51,0.0,triumph motorcycles,190.99,d series engine service kit 2,0,4,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t3990034,458.04,0.0,2460,0.0,0.0,0.0,0,76.48,40.04,0,0,0,0,1.0,0.0,82,0.0,0.0,-0.1091345872902624
21.6,0.0,bmw group canada,30.99,"reflector, red, left",0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,63149443187,0.0,0.0,510,0.0,0.0,0.0,0,9.39,30.3,0,0,0,0,1.0,0.0,17,-0.014035088,0.0,0.0718960738833915
7.21,0.0,ducati,10.99,plate,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,82714821a,0.0,0.0,300,0.16435782801485577,0.0,0.0,0,3.78,34.39,0,0,0,0,0.031001313030719756,0.0,10,-0.001754386,0.0,-0.05862291843765105
419.4,0.0,bmw group canada,699.99,"jacket bavella men, neon yel",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,76127913671,419.4,0.0,570,0.0,0.0,0.0,0,280.59,40.08,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.004385964912280705
0.65,0.0,triumph motorcycles,1.99,"screw,pan/hd,tx,m6x1.0x12,slv",0,4,1.34,206.15,20.0,0,0,1,4.358899,active,0,t3331043,2.6,0.1625,3916,0.17056946908475112,1.99,0.65,0,1.34,67.34,0,0,0,1460,0.017869218811392786,0.0931899641577061,6,0.005263158,0.0,0.07275639152684162
1.54,0.0,bmw group canada,2.99,hex nut,0,9,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,7129904473,13.86,0.0,570,0.0,0.0,0.0,0,1.45,48.49,0,0,0,0,1.0,0.0,19,0.0,0.0,0.06868532472738768
55.58,0.0,triumph motorcycles,85.99,lever assy,0,2,30.41,54.71,50.0,0,0,2,2.9953668,active,0,t2025441,111.16,27.79,1135,0.08503800860707428,85.99,55.58,0,30.41,35.36,0,0,0,365,0.017430692538619043,0.3213088218291132,5,0.007017544,0.0,0.06183366759365485
12.0,0.0,parts canada/power twins,34.99,cl-17 4xl liner,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,493238,12.0,0.0,570,0.0,0.0,0.0,0,22.99,65.7,0,0,0,0,1.0,0.0,19,0.0,0.0,0.03187697014224178
282.2,0.0,bmw group canada,415.99,clutch housing,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,21217697741,282.2,0.0,570,0.0,0.0,0.0,0,133.79,32.16,0,0,0,0,1.0,0.0,19,0.0,0.0,0.008771929824561394
64.0,0.0,bmw group canada,100.99,repair set brake caliper,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,34118524941,128.0,0.0,570,0.0,0.0,0.0,0,36.99,36.63,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.00920208864628648
29.08,0.0,triumph motorcycles,58.99,"pad set, (fa209/2v) rocket iii",0,1,29.91,102.85,66.67,0,0,2,1.9895561,idle,0,t2021995,29.08,29.08,1116,0.1602884789885884,58.99,29.08,0,29.91,50.7,0,0,0,182,0.01762983649969101,0.32679665112097545,3,-0.005263158,0.0,-0.06034355372455132
543.02,0.0,triumph motorcycles,835.99,instrument assy,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t2503161,543.02,0.0,570,0.0,0.0,0.0,0,292.97,35.04,0,0,0,0,1.0,0.0,19,0.0,0.0,0.04193937643197838
1.38,0.0,triumph motorcycles,3.99,"adaptor harness, foglight kit",0,4,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,a9830053,5.52,0.0,570,0.0,0.0,0.0,0,2.61,65.41,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.0027805903342787734
89.65,0.0,triumph motorcycles,137.99,"pedal assembly, brake",0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,t2022140,0.0,0.0,300,0.15914911943915727,0.0,0.0,0,48.34,35.03,0,0,0,0,0.031001313030719756,0.0,10,-0.001754386,0.0,-0.04867577285681279
23.09,0.0,clearwater lights,40.0,mount krista sevina erica,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,b151,0.0,0.0,420,0.0,0.0,0.0,0,16.91,42.28,0,0,0,0,1.0,0.0,14,-0.00877193,0.0,-0.06837042661456094
850.0,0.0,bmw group canada,1250.99,brake caliper brembo left,0,1,0.0,0.0,0.0,0,0,0,2.9953668,idle,0,34118556205,850.0,0.0,360,0.0,0.0,0.0,0,400.99,32.05,0,0,0,0,1.0,0.0,12,-0.012280702,0.0,-0.06664979132766058
16.94,0.0,parts canada/power twins,28.99,w/weights nickel plated 72 1/4,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,0365-0032,0.0,0.0,300,0.16339971005372667,0.0,0.0,0,12.05,41.57,0,0,0,0,0.031001313030719756,0.0,10,-0.001754386,0.0,-0.05263157894736843
183.27,0.0,parts canada/power twins,281.99,120/60zr17 (55w) diablo rosso,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,0301-0629,183.27,0.0,570,0.0,0.0,0.0,0,98.72,35.01,0,0,0,0,1.0,0.0,19,0.0,0.0,0.007596714068284553
20.74,0.0,bmw group canada,30.99,supporting part,0,0,10.25,49.42,0.0,0,0,1,4.358899,active,0,46639832061,0.0,0.0,120,0.14719032845604468,30.99,20.74,0,10.25,33.08,1,0,0,0,0.017869218811392786,0.0,4,0.00877193,0.0,0.013902951671393864
23.8,0.0,bmw group canada,35.99,boot,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,32728532636,23.8,0.0,570,0.0,0.0,0.0,0,12.19,33.87,0,0,0,0,1.0,0.0,19,0.0,0.0,0.0796924253556044
34.76,0.0,triumph motorcycles,53.99,"cable, clutch",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t2048869,34.76,0.0,810,0.0,0.0,0.0,0,19.23,35.62,0,0,0,0,1.0,0.0,27,0.0,0.0,0.010377304402563316
160.97,0.0,parts canada/power twins,229.99,glove 4w sp-1v2 bwr m,0,0,69.02,42.88,0.0,0,0,1,4.358899,active,0,3302-0706,0.0,0.0,260,0.1495247829419783,229.99,160.97,0,69.02,30.01,0,0,0,0,0.017528634518384933,1.3997999913039696,5,0.007017544,0.0,0.10067755557852771
6.67,0.0,ducati,9.99,screw tceif m10x20,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,77157528b,0.0,0.0,390,0.0,0.0,0.0,0,3.32,33.23,0,0,0,0,1.0,0.0,13,-0.007017544,0.0,-0.03508771929824561
1366.74,0.0,polaris acceptance,1924.99,"asm-fender,rr,onyx,blk,smk",0,0,558.25,40.85,0.0,0,0,1,4.358899,active,0,1025271-866,0.0,0.0,257,0.15432280155341838,1924.99,1366.74,0,558.25,29.0,0,0,0,0,0.017528634518384933,1.419996986997335,4,0.00877193,0.0,0.04225427454480509
46.72,0.0,bmw group canada,73.99,repair kit seal rings,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,31422333409,93.44,0.0,570,0.0,0.0,0.0,0,27.27,36.86,0,0,0,0,1.0,0.0,19,0.0,0.0,0.004816123734005785
11.06,0.0,ducati,20.99,ring,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,85214541a,11.06,0.0,570,0.0,0.0,0.0,0,9.93,47.31,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.0016053745780019264
3.05,0.0,ducati,5.99,thrust washer 20.3x32x2.2,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,67016165,6.1,0.0,1620,0.0,0.0,0.0,0,2.94,49.08,0,0,0,0,1.0,0.0,54,0.0,0.0,-0.009202088646286464
22.52,0.0,motovan,68.99,motul oil 3000 10w40,0,18,278.82,206.35,28.0,0,810,7,1.4707948,idle,0,27-l912,405.36,1.5532819864352225,2353,0.5406829122181134,413.94,135.12,0,46.47,67.36,0,0,2,938,0.017416085302829742,0.1550652704059676,1,0.031578947,-0.5,0.0868589806021639
80.0,0.0,ducati,104.99,"bracket, pump",0,0,0.0,0.0,0.0,0,0,0,4.358899,idle,0,82910772b,0.0,0.0,360,0.0,0.0,0.0,0,24.99,23.8,0,0,0,0,1.0,0.0,12,-0.005263158,0.0,-0.12217722131820621
24.37,0.0,triumph motorcycles,37.99,pannier rail lh,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,a9733470,0.0,0.0,270,0.15867165127372096,0.0,0.0,0,13.62,35.85,0,0,0,0,0.028845540434122085,0.0,9,0.0,0.0,-0.007281815955457893
38.99,0.0,polaris acceptance,59.99,mw bl ls piq wrk crew tee m,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,286189403,0.0,0.0,540,0.0,0.0,0.0,0,21.0,35.01,0,0,0,0,1.0,0.0,18,-0.015789473,0.0,0.13137930996449268
168.41,0.0,ducati,256.99,handlebar,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,36011231a,168.41,0.0,570,0.0,0.0,0.0,0,88.58,34.47,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.00278059033427878
3.05,0.0,bmw group canada,5.99,countersunk head screw,0,1,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,7119900138,3.05,0.0,450,0.0,0.0,0.0,0,2.94,49.08,0,0,0,0,1.0,0.0,15,-0.031578947,0.0,0.03660871718121758
83.2,0.0,bmw group canada,130.99,set of gaskets,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,31428405608,166.4,0.0,570,0.0,0.0,0.0,0,47.79,36.48,0,0,0,0,1.0,0.0,19,0.0,0.0,0.015193428136569098
211.24,0.0,polaris acceptance,324.99,ww lightweight 2 mesh jkt-xl,0,0,0.0,0.0,0.0,0,0,0,4.358899,idle,0,286050309,0.0,0.0,360,0.0,0.0,0.0,0,113.75,35.0,0,0,0,0,1.0,0.0,12,-0.010526316,0.0,-0.13180946878621774
1.5,0.0,bmw group canada,2.99,hex nut,0,3,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,7119921038,4.5,0.0,570,0.0,0.0,0.0,0,1.49,49.83,0,0,0,0,1.0,0.0,19,0.0,0.0,0.017543859649122796
419.3,0.0,ducati,599.99,jacket heritage c2 52,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,981046652,838.6,0.0,570,0.0,0.0,0.0,0,180.69,30.12,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.0016053745780019264
1.25,0.0,triumph motorcycles,1.99,valve tubeless,5,15,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,dk151026,18.75,0.0,570,0.0,0.0,0.0,0,0.74,37.19,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.01198267898056525
38.67,0.0,triumph motorcycles,59.99,"switch, sidesta",0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t2082290,77.34,0.0,990,0.0,0.0,0.0,0,21.32,35.54,0,0,0,0,1.0,0.0,33,0.0,0.0,0.01636864389284596
15.0,0.0,bmw group canada,25.99,grooved ball bearing,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,36311450859,15.0,0.0,570,0.0,0.0,0.0,0,10.99,42.29,0,0,0,0,1.0,0.0,19,0.0,0.0,0.03872862727597451
328.87,0.0,parts canada/power twins,505.99,160/70b17 79v me888 marathon,0,0,177.12,53.86,0.0,0,0,1,4.358899,idle,0,0306-0421,0.0,0.0,280,0.15416435734092837,505.99,328.87,0,177.12,35.0,0,0,0,0,0.017528634518384933,1.2999071127887902,3,0.010526316,0.0,0.061833667593654947
1.09,0.0,triumph motorcycles,1.99,"o-ring, 25.8 x 2.4",0,7,0.9,82.57,12.5,0,0,1,2.9953668,active,0,t3600197,7.63,0.15571428571428572,3837,0.2261950895106165,1.99,1.09,0,0.9,45.23,0,0,0,2555,0.02403732668608427,0.09511343804537521,5,-0.005263158,0.0,0.1408962967236059
8.92,0.0,triumph motorcycles,13.99,"shim,2.95mm, di",0,8,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t1131060,71.36,0.0,570,0.0,0.0,0.0,0,5.07,36.24,0,0,0,0,1.0,0.0,19,0.0,0.0,0.00951698675911318
5.65,0.0,bmw group canada,9.99,bracket front left,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,46632315093,5.65,0.0,570,0.0,0.0,0.0,0,4.34,43.44,0,0,0,0,1.0,0.0,19,0.0,0.0,0.0685700640184893
676.4,0.0,bmw group canada,890.99,left upper panel gravity blue,0,1,0.0,0.0,350.0,0,0,1,4.358899,idle,0,46637925541,676.4,0.0,300,0.15888598206540677,0.0,0.0,0,214.59,24.08,1,0,0,365,0.031001313030719756,0.0,10,-0.001754386,0.0,-0.026630687586510958
241.29,0.0,parts canada/power twins,494.99,170/60r17 72v tl/tt anakee adv,0,2,253.7,105.14,66.67,0,180,4,1.8442436,idle,0,0317-0457,482.58,0.9671135694102085,2247,0.29090167454942306,494.99,241.29,0,253.7,51.25,0,0,1,182,0.018363068625330926,0.16237878288256155,1,-0.078947365,0.0,-0.0651905614724254
4.31,0.0,bmw group canada,7.99,countersunk head screw,0,1,0.0,0.0,-0.0,0,0,0,0.0,obsolete,0,7119901583,4.31,0.0,570,0.0,0.0,0.0,0,3.68,46.06,1,0,0,0,1.0,0.0,19,0.0,0.0,0.01785875776194952
16.96,0.0,bmw group canada,26.99,shaft seal,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,33177697083,16.96,0.0,570,0.0,0.0,0.0,0,10.03,37.16,0,0,0,0,1.0,0.0,19,0.0,0.0,0.004385964912280704
13.62,0.0,triumph motorcycles,20.99,"brg needle, k32x37x13",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t1175200,13.62,0.0,1830,0.0,0.0,0.0,0,7.37,35.11,0,0,0,0,1.0,0.0,61,0.0,0.0,-0.05873817914654942
6.22,0.0,ducati,8.99,"clamp 016,6-706r rs/09",0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,74141351a,12.44,0.0,1680,0.0,0.0,0.0,0,2.77,30.81,0,0,0,0,1.0,0.0,56,0.0,0.0,0.02118476762685172
48.88,0.0,bmw group canada,94.99,"brake pads kit, red",0,3,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,34117690169,146.64,0.0,570,0.0,0.0,0.0,0,46.11,48.54,0,0,0,0,1.0,0.0,19,0.0,0.0,0.017543859649122796
2.64,0.0,bmw group canada,4.99,oval-head screw with anti-ro,0,8,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,51217061955,21.12,0.0,570,0.0,0.0,0.0,0,2.35,47.09,0,0,0,0,1.0,0.0,19,0.0,0.0,0.0032107491560038424
2.24,0.0,bmw group canada,3.99,"o-ring, left",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,31427696448,2.24,0.0,570,0.0,0.0,0.0,0,1.75,43.86,0,0,0,0,1.0,0.0,19,0.0,0.0,0.07605151737787548
12.0,0.0,polaris acceptance,23.99,gasket-exhaust,0,10,23.98,99.92,28.57,0,0,4,1.9895561,active,0,5257156,120.0,2.4,2629,0.21845988344225836,47.98,24.0,0,11.99,49.98,0,0,0,912,0.01801135316491127,0.13878447926906842,4,-0.024561403,0.0,-0.0016053745780018906
144.33,0.0,triumph motorcycles,222.99,"fuel rail, assy",0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,t1242261,0.0,0.0,450,0.0,0.0,0.0,0,78.66,35.28,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,-0.0010599550473784577
18.72,0.0,bmw group canada,29.99,shaft seal,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,23127656018,37.44,0.0,570,0.0,0.0,0.0,0,11.27,37.58,0,0,0,0,1.0,0.0,19,0.0,0.0,0.024280256073957215
3.43,0.0,motovan,6.99,ngk dr7ea,0,3,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,26-dr7ea,10.29,0.0,2700,0.0,0.0,0.0,0,3.56,50.93,0,0,0,0,1.0,0.0,90,0.0,0.0,0.01636864389284595
32.04,0.0,bmw group canada,44.99,sliding sleeve,0,7,0.0,0.0,12.5,0,0,1,4.358899,idle,0,31427659779,224.28,0.0,330,0.21904839307075114,0.0,0.0,0,12.95,28.78,0,0,0,2555,0.024710779823362828,0.0,11,-0.003508772,0.0,-0.047930715922261
101.4,0.0,bmw group canada,169.99,vest cool down,0,1,68.59,67.64,50.0,0,0,1,4.358899,idle,0,76428504316,101.4,101.4,613,0.13094962898641965,169.99,101.4,0,68.59,40.35,0,0,0,365,0.017435326427221298,0.5947562906915361,3,0.010526316,0.0,0.008457031711734704
44.6,0.0,bmw group canada,65.99,special tools,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,71607696168,44.6,0.0,570,0.0,0.0,0.0,0,21.39,32.41,0,0,0,0,1.0,0.0,19,0.0,0.0,0.027606265938859415
2.04,0.0,ducati,3.99,rubber pad,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,86610341a,2.04,0.0,1680,0.0,0.0,0.0,0,1.95,48.87,0,0,0,0,1.0,0.0,56,0.0,0.0,-0.00963224746801153
51.99,0.0,polaris acceptance,79.99,"leather chain wallet, black",0,4,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,2862796,207.96,0.0,600,0.0,0.0,0.0,0,28.0,35.0,0,0,0,0,1.0,0.0,20,0.0,0.0,-0.017543859649122792
1193.2,0.0,bmw group canada,1570.99,control unit,0,0,0.0,0.0,0.0,0,0,1,2.9953668,idle,0,13618522506,0.0,0.0,330,0.14720314080775038,0.0,0.0,0,377.79,24.05,0,0,0,0,0.023775319941341876,0.0,11,-0.012280702,0.0,-0.07158117577056478
4.48,0.0,bmw group canada,7.99,isa screw,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,46547699810,4.48,0.0,570,0.0,0.0,0.0,0,3.51,43.93,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.007596714068284549
4.39,0.0,ducati,7.99,pin pedal,0,0,3.6,82.0,0.0,0,0,4,1.9895561,idle,0,82111701b,0.0,0.0,1328,0.3070231455969715,7.99,4.39,0,3.6,45.06,0,0,0,0,0.01892222762107849,0.27471839799749687,3,-0.024561403,0.0,-0.39144171625422924
38.99,0.0,thibault canada,64.99,ebc pad fa229ferodo 310-229(fd,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,10229,38.99,0.0,690,0.0,0.0,0.0,0,26.0,40.01,0,0,0,0,1.0,0.0,23,0.0,0.0,-0.010377304402563325
165.6,0.0,bmw group canada,230.99,brake pedal,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,35217708022,165.6,0.0,570,0.0,0.0,0.0,0,65.39,28.31,0,0,0,0,1.0,0.0,19,0.0,0.0,0.020324449983401573
259.99,0.0,polaris acceptance,399.99,mens atlanta jacket-xl,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,286972609,0.0,0.0,450,0.0,0.0,0.0,0,140.0,35.0,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,0.016053745780019245
1.09,0.0,triumph motorcycles,15.99,oil seal,0,7,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,3600008-t0301,7.63,0.0,570,0.0,0.0,0.0,0,14.9,93.18,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.0020355333997269945
8.67,0.0,bmw group canada,12.99,"adjusting plate (1,88 mm)",0,5,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,11348563577,43.35,0.0,570,0.0,0.0,0.0,0,4.32,33.26,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.014763269314844028
71.97,0.0,ducati,119.99,red hooded logo sweatshirt,0,0,48.02,66.72,0.0,0,0,1,4.358899,active,0,987703406,0.0,0.0,304,0.14643240189230994,119.99,71.97,0,48.02,40.02,0,0,0,0,0.017528634518384933,1.1995999666638888,4,0.00877193,0.0,0.04867577285681278
108.0,0.0,bmw group canada,150.99,chain tensioner,0,0,42.99,39.81,0.0,0,0,1,4.358899,idle,0,11317710991,0.0,1.4305583151202066,255,0.14874504161218455,150.99,108.0,0,42.99,28.47,0,0,1,0,0.01731921248137951,1.4305583151202066,1,0.014035088,0.0,0.04397490983170532
93.97,0.0,ducati,125.99,brake reserv. ducatibyrizoma,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,96180581aa,93.97,0.0,1680,0.0,0.0,0.0,0,32.02,25.41,0,0,0,0,1.0,0.0,56,0.0,0.0,-0.04750055710053594
5.25,0.0,bmw group canada,7.99,attachment for tank rucksack,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,77458534707,5.25,0.0,570,0.0,0.0,0.0,0,2.74,34.29,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.008026872890009628
4.5,0.0,polaris acceptance,8.99,washer,0,4,8.98,99.78,33.33,0,0,2,2.372684,active,0,7556493,18.0,2.25,1174,0.13407987170642716,17.98,9.0,0,4.49,49.94,0,0,0,730,0.017552362009882926,0.31066620642043496,4,-0.01754386,0.0,-0.06438373651013692
7.15,0.0,bmw group canada,13.99,chain lock,0,6,27.36,95.66,45.45,0,270,5,1.4658058,idle,0,33837729302,42.9,1.4307153576788394,1020,0.2943952946801811,55.96,28.6,0,6.84,48.89,0,0,2,438,0.017604419589042665,0.3577459503408593,1,-0.045614034,0.0,0.07209571128731992
1.68,0.0,bmw group canada,2.99,countersunk screw,0,10,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,32728524955,16.8,0.0,570,0.0,0.0,0.0,0,1.31,43.81,0,0,0,0,1.0,0.0,19,0.0,0.0,0.007596714068284552
149.54,0.0,kimpex,269.99,"helm horizon,axis,bk/tit,2xl",0,1,120.45,80.55,50.0,0,90,1,4.358899,idle,0,396386,149.54,1.0995992499724254,660,0.13185180587356782,269.99,149.54,0,120.45,44.61,0,0,1,365,0.017519649118185043,0.5528485341417427,1,0.014035088,0.0,-0.02545547183023407
2.56,0.0,bmw group canada,4.99,circlip,0,4,0.0,0.0,33.33,0,0,2,2.596888,idle,0,7119907198,10.24,0.0,300,0.1966542184018899,0.0,0.0,0,2.43,48.7,0,0,0,730,0.023775319941341876,0.0,10,-0.02982456,0.0,-0.342220523866793
