part_number,normalized_seasonal_score,sales_sep,sales_oct,supplier_name,price,sales_last_jan,sales_feb,description,quantity_ordered_ytd,sales_last_apr,margin,quantity,sales_last_nov,sales_jan,sales_last_oct,sales_last_jul,sales_last_sep,sales_last_dec,sales_mar,special_orders_ytd,sales_may,sales_jun,sales_jul,sales_aug,sales_dec,negative_on_hand,sales_last_mar,sales_last_aug,sales_last_may,months_no_sale,sales_last_jun,sales_last_feb,sales_apr,sales_nov,cost_per_unit,total_cost,margin_percentage,sales_revenue,cogs,gross_profit,roi,rolling_3m_sales,rolling_12m_sales,12m_days_supply,3m_days_supply,1m_days_supply,turnover,3m_turnover,sell_through_rate,days_of_inventory_outstanding,order_to_sales_ratio,sales_trend,sales_volatility,recent_sales_trend,demand
t3500068,-0.01957939304884979,0,0,triumph motorcycles,2.99,0,0,"circlip, din471, dia 12",0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,1.46,0.0,51.17,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,330,0.0,-0.003508772,4.358899,0.0,0.17044982656048963
t2501733,0.09026936716209606,0,0,triumph motorcycles,102.99,3,0,"ytx12-bs,battery,12v,10ah",0,0,51.51,14,1,1,1,3,2,0,3,0,4,1,0,0,0,0,3,0,1,1,3,2,0,0,51.48,720.72,50.01,926.91,463.32,463.59,100.06,5,13,393,251,0,0.33156691344065436,1.7066764895478408,48.15,1100,0.0,-0.06491228,0.9151193,-2.0,0.7869163966190726
0603-0615,-0.11767599569702715,0,0,parts canada/power twins,122.99,0,0,kit xgrip & u-bolt,0,0,43.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,79.92,0.0,35.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.022807017,3.1759124,0.0,0.0
2810-3866,-0.024080618670028836,0,0,parts canada/power twins,899.99,0,0,jacket mis ign v2 bk 58,0,0,225.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,674.96,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,420,0.0,-0.00877193,4.358899,0.0,0.0
76615a81612,-0.009202088646286471,0,0,bmw group canada,209.99,0,0,softshell jacket motorsport,0,0,84.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,125.4,125.4,40.28,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
61137672395,0.012412837802290314,0,0,bmw group canada,6.99,0,0,protection cap,0,0,2.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4.0,12.0,42.78,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t2306881t,-0.007596714068284562,0,0,triumph motorcycles,87.97,0,0,"grab handle, lh",0,0,87.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0.01,0.01,99.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,2730,0.0,0.0,0.0,0.0,0.0
t3450049,0.005991339490282625,0,0,triumph motorcycles,4.99,0,0,"bung, control p",0,0,2.13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2.86,8.58,42.69,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
286084809,-0.04236953525370341,0,0,polaris acceptance,39.99,0,0,mw munro bonneville tee xl,0,0,29.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,10.0,10.0,74.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.015789473,2.9953668,0.0,0.0
cr123a,0.4259305233406898,0,0,lordco,14.96,2,2,dwa battery,0,2,11.01,6,0,0,0,2,0,0,4,0,0,2,0,0,0,0,2,0,0,1,4,4,0,0,3.95,23.7,73.6,119.68,31.6,88.08,278.73,2,8,273,270,0,0.29335313776457483,1.5076335877862594,57.14,1244,0.0,-0.094736844,1.204736,0.0,0.39685601832814776
33117699630,0.02086986951402497,0,0,bmw group canada,56.99,0,0,gasket ring,0,0,20.83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,36.16,144.64,36.55,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
48710691a,-0.007911612181111348,0,0,ducati,408.99,0,0,windshield,0,0,122.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,286.13,0.0,30.04,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,240,0.0,0.001754386,4.358899,0.0,0.15651359817148852
85212881m,-0.0104925651114617,0,0,ducati,36.99,0,0,thrust washer 50x35x2.5,0,0,16.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20.09,40.18,45.69,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
70010131a,-0.03050211698203652,0,0,ducati,14.99,0,0,vibration damper,0,0,5.02,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,9.97,0.0,33.49,29.98,19.94,10.04,50.35,2,2,0,0,0,0.0,2.327885256837892,0.0,60,0.0,0.024561403,4.358899,-1.0,0.1687169825229931
33117695219,-2.625604158571288,0,0,bmw group canada,1.99,10,9,o-ring,0,21,0.87,91,10,6,5,27,14,0,16,0,19,17,2,0,0,0,18,29,28,0,21,6,20,0,1.12,101.92,43.72,177.11,99.68,77.43,77.68,38,147,225,215,1,0.3530870319861146,0.773852961726574,61.76,1033,0.0,-0.37894738,0.5976518,-8.5,0.9917083096528303
2889617-266,0.021184767626851713,0,0,polaris acceptance,209.99,0,0,"k-sidestand,extended,cmf,blk",0,0,63.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,146.99,293.98,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t2080567,-0.015623586958294168,0,0,triumph motorcycles,5.99,0,0,"plate, footrest",0,0,4.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1.11,1.11,81.47,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
31422310334,-0.026116152069755948,0,0,bmw group canada,10.99,0,0,snap ring,0,0,4.27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6.72,0.0,38.85,0.0,0.0,0.0,0.0,0,2,0,0,0,0.0,0.0,0.0,270,0.0,0.0,4.358899,0.0,0.1625161314804281
286288309,-0.030386856273138196,0,0,polaris acceptance,46.99,0,0,mw wt america's first tee xl,0,0,35.24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,11.75,23.5,74.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,600,0.0,0.0,0.0,0.0,0.0
51011111b,-0.07029069930538959,0,0,ducati,1038.99,0,0,injection wiring,0,0,208.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,830.78,0.0,20.04,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,330,0.0,-0.003508772,4.358899,0.0,0.13855028581986817
66-14084,-0.002780590334278784,0,0,full bore,110.35,0,0,mirror extension,0,0,51.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,58.46,58.46,47.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
34321234699,-0.014018212380292251,0,0,bmw group canada,276.99,0,0,brake hose,0,0,86.26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,190.73,381.46,31.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
32728526778,0.019579393048849772,0,0,bmw group canada,61.99,0,0,expansion tank,0,0,20.51,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,41.48,41.48,33.09,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t1131015,0.026861209004307596,0,0,triumph motorcycles,13.99,0,0,"shim,1.825mm,di",0,0,5.07,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,8.92,71.36,36.24,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t2011093,0.017858757761949496,0,0,triumph motorcycles,1099.99,0,1,"wheel,rear, 17x",0,0,385.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,714.42,0.0,35.05,1099.99,714.42,385.57,53.97,0,1,0,0,0,0.0,0.0,0.0,150,0.0,0.007017544,4.358899,0.0,0.15595979415738898
22020176a,0.18048524164303062,0,0,ducati,0.99,0,0,aluminium gasket,0,0,0.75,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.24,6.48,75.76,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
550047581,-1.1788120410631475,0,0,ducati,21.99,8,18,ducati 15w-50 1l,240,22,9.33,118,5,4,17,33,18,17,22,0,43,40,0,0,0,0,20,14,42,1,18,21,38,0,12.66,1493.88,42.43,3628.35,2088.9,1539.45,73.7,83,236,182,127,1,0.0,0.0,-410.95,30,1.7433414043583535,0.2508772,0.611682,-21.5,0.9987412246630702
49-0002,-0.0358327762327974,0,0,moto,1.0,0,0,"rubber washer, 8x18",0,0,0.49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.51,2.55,49.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
54841033a,0.0308170150948633,0,0,ducati,1597.99,0,0,water cooler assy,0,1,522.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1075.01,0.0,32.73,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,450,0.0,-0.010526316,4.358899,0.0,0.0
286277506,-0.1326697864296679,0,0,polaris acceptance,59.99,0,0,ww gr original emb tee l,0,0,44.99,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.010526316,4.358899,0.0,0.0
t3205781,0.028781481695136286,0,0,triumph motorcycles,1.99,1,0,"bolt, hhf, lghted",0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.94,0.0,52.76,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,540,0.0,-0.015789473,4.358899,0.0,0.0
4187115360,-0.015193428136569098,0,0,schuberth,1099.99,0,0,e2 matte black 57 m,0,0,495.946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,604.04,604.04,45.09,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
2889367,0.0675101089711108,0,0,polaris acceptance,129.99,1,0,"k-cover,trunk,travel",0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,90.99,0.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,540,0.0,-0.015789473,4.358899,0.0,0.0
t2706032,-0.058738179146549385,0,0,triumph motorcycles,270.99,0,0,"fog lamp, led,",0,0,95.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,175.8,0.0,35.13,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.005263158,4.358899,0.0,0.0
5456385-463,0.09500111420107188,0,0,polaris acceptance,1429.99,0,0,"classic saddlebag assembly, le",0,0,572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,857.99,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
20-0103,0.129028878451939,0,0,mc distributing,9.95,0,0,"petcock adapter, 46mm",0,0,5.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4.77,4.77,52.06,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
46631455030,-0.013588053558567187,0,0,bmw group canada,8.99,0,0,base,0,0,3.78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,5.21,10.42,42.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
51258540950,0.06429935981510701,0,0,bmw group canada,140.99,0,0,vehicle key (code),0,0,28.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,0,0,112.0,112.0,20.56,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.019298246,2.9953668,0.0,0.0
50000083,0.0014901138691035937,0,0,spunky's motorcycle shop,28.91,0,0,oil filter,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,28.91,0.0,0.0,28.91,28.91,0.0,0.0,1,1,0,0,0,0.0,3.5,0.0,60,0.0,0.012280702,4.358899,-0.5,0.15915644518764088
59320621b,-0.041509217610253314,0,0,ducati,126.99,0,0,breather valve,0,0,25.45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,101.54,0.0,20.04,126.99,101.54,25.45,25.06,1,1,0,0,0,0.0,2.7985668162847475,0.0,30,0.0,0.014035088,4.358899,0.0,0.14366717988747768
280293,0.0011752157562768973,0,0,kimpex,109.99,0,0,ram mount kit u-bolt small x-,0,0,38.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,0,71.49,71.49,35.0,109.99,71.49,38.5,53.85,0,2,182,0,0,0.4320029005650059,71.49,66.67,844,0.0,-0.03508772,1.5122952,0.0,0.25577961514409675
52310452a,0.14410704587960965,0,0,ducati,127.99,0,0,rear-view mirror l.h.,0,0,38.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,89.44,89.44,30.12,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
71607687607,-0.015938485071120872,0,0,bmw group canada,4.99,0,0,velcro fastener,0,0,1.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.1,3.1,37.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
14010662a,0.03594803694169575,0,0,ducati,200.99,0,0,intake manifold,0,0,69.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,131.58,131.58,34.53,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
79914851a,0.04033400185397645,0,0,ducati,7.99,0,0,valve return spring lh.,0,0,2.91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,5.08,10.16,36.42,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
76217913976,0.07980768606450277,0,0,bmw group canada,259.99,0,0,"gloves gs namib 2in1 gtx, ca",0,0,104.59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,155.4,155.4,40.23,259.99,155.4,104.59,67.3,0,1,365,0,0,0.5965680064493839,155.4,50.0,611,0.0,0.00877193,4.358899,0.0,0.12940335578242518
43001-0750,0.017228961536295953,0,0,action motorcycles / barnes,79.99,0,0,brake,0,0,11.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,68.03,0.0,14.95,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,240,0.0,0.001754386,4.358899,0.0,0.16245075268508524
85211141a,0.017543859649122796,0,0,ducati,17.99,0,0,washer 10x17x1.8,0,0,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,9.39,9.39,47.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
61136914992,0.017974018470847862,0,0,bmw group canada,2.99,0,0,cable strap with bracket,0,0,1.7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1.29,70.95,56.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
286084712,0.02674594829540927,0,0,polaris acceptance,39.99,0,0,mw scout icon tee 2xl,0,0,35.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,4.0,8.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1380,0.0,0.0,0.0,0.0,0.0
ds181223,0.028236062164512882,0,0,parts canada/power twins,17.99,0,0,400/450x18 c/valve metal t/tube,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,11.67,0.0,35.13,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
61137923615,0.035517878119970675,0,0,bmw group canada,25.99,0,0,sealing cap,0,0,8.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,17.0,68.0,34.59,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
04-1400,-0.021929824561403508,0,0,motovan,1.99,0,0,bulb 12v 32cp a1156 ba15s ambe,0,0,1.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1830,0.0,0.0,0.0,0.0,0.0
76218536400,-0.008887190533459738,0,0,bmw group canada,139.99,0,0,gloves gs rallye black,0,0,56.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,83.4,0.0,40.42,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,420,0.0,-0.00877193,4.358899,0.0,0.0
4086665,-0.018918712809328112,0,0,thibault canada,14.99,0,0,oil filter cup wrench 76mm- 8,0,1,4.5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10.49,20.98,30.02,0.0,0.0,0.0,0.0,0,2,365,0,0,0.0,0.0,50.0,240,0.0,-0.010526316,2.372684,0.0,0.09386975652481588
t2200229,-0.08290317451160825,0,0,triumph motorcycles,17.99,3,0,exhaust pipe sealing ring,0,0,6.62,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,4,0,0,0,11.37,45.48,36.8,35.98,22.74,13.24,58.22,0,4,365,0,0,0.30746349378042187,5.685,50.0,1187,0.0,-0.06491228,2.1009858,0.0,0.1289510202611639
34321239831,0.002350431512553725,0,0,bmw group canada,79.99,0,0,distribution piece,0,0,25.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,54.65,54.65,31.68,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
3811-0105,-0.06911548354911275,0,0,parts canada/power twins,24.99,0,0,10 x 12 x 19x 22mm combo hex,1,0,8.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,16.22,16.22,35.09,0.0,0.0,0.0,0.0,0,1,365,0,0,0.0,0.0,350.0,330,1.7142857142857142,-0.003508772,4.358899,0.0,0.15970626677478983
566-15376,0.015623586958294201,0,0,motovan,184.99,0,1,slc carrier lh 1290 super duke,0,0,51.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,133.19,0.0,28.0,184.99,133.19,51.8,38.89,0,1,0,0,0,0.0,0.0,0.0,150,0.0,0.007017544,4.358899,0.0,0.14056165801760717
t2700463,0.05329225918689003,0,0,triumph motorcycles,8.99,0,0,"rubber, antirotation, h/light",0,0,3.58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5.41,0.0,39.82,0.0,0.0,0.0,0.0,0,2,0,0,0,0.0,0.0,0.0,240,0.0,0.003508772,4.358899,0.0,0.16931820959297605
7129907146,0.0007450569345517793,0,0,bmw group canada,3.99,0,0,isa screw,0,0,1.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2.24,13.44,43.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
2890220,-0.04182411572308004,0,0,polaris acceptance,359.99,0,0,"k-grip,heated,clamp",1,0,108.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,251.99,1259.95,30.0,0.0,0.0,0.0,0.0,0,1,1825,0,0,0.0,0.0,23.33,300,1.7142857142857142,-0.001754386,4.358899,0.0,0.1688608047463679
46638526396,0.012412837802290352,0,0,bmw group canada,345.99,0,0,hand protector right,0,0,97.59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,248.4,496.8,28.21,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
76618546732,0.03551787811997071,0,0,bmw group canada,18.99,0,0,cap xr,0,0,8.39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,10.6,21.2,44.18,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t1150476,-0.010807463224288405,0,0,triumph motorcycles,8.99,0,0,"gasket, exh, fl",0,0,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,5.39,5.39,40.04,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
32724a2d330,0.015423949554365879,0,0,bmw group canada,2.99,0,0,control bolt,0,4,1.21,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,1.78,3.56,40.47,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.056140352,2.9953668,0.0,0.0
53010463b,-0.020869869514024985,0,0,ducati,179.99,0,0,turn indicator,0,0,54.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,125.61,125.61,30.21,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,420,0.0,-0.00877193,4.358899,0.0,0.0
31427702846,-0.003210749156003853,0,0,bmw group canada,15.99,0,0,covering cap,0,0,6.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,9.76,9.76,38.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
52320391b,-0.07189607388339153,0,0,ducati,320.99,0,0,rear-view mirror r.h.,0,0,80.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,240.58,240.58,25.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,2160,0.0,0.0,0.0,0.0,0.0
3807-0159,5.370590614805788,0,0,parts canada/power twins,15.99,19,8,optimate cable o-01,0,21,5.62,124,6,10,7,1,2,1,13,0,25,0,0,0,0,0,13,8,5,2,14,43,20,0,10.37,1285.88,35.15,1215.24,788.12,427.12,54.19,25,100,452,446,1,0.4253486464315012,2.4334079505982245,44.64,858,0.0,-0.70877194,0.9497513,-12.5,0.9991715615780415
88642301a,-0.013588053558567176,0,0,ducati,1.99,0,0,o-ring,0,0,1.02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.97,4.85,51.26,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
24713571ae,-0.07467666421767029,0,0,ducati,51.99,0,0,cover,0,0,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,36.32,0.0,30.14,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,330,0.0,-0.003508772,4.358899,0.0,0.1444117523473311
46320505a,-0.00877192982456141,0,0,ducati,0.99,0,0,o-ring 18.77x1.78,0,0,0.71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.28,1.12,71.72,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
71607671227,-0.009632247468011527,0,0,bmw group canada,48.49,0,0,f650 retrofit light cover,0,0,21.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,26.53,26.53,45.29,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
286974106,-0.04076416067570154,0,0,polaris acceptance,179.99,0,0,mw softshell jkt-l,0,0,63.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,116.99,0.0,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.005263158,4.358899,0.0,0.0
77244173b,-0.22669532227839143,0,0,ducati,1.99,0,0,screw,0,0,1.11,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.88,4.4,55.78,0.0,0.0,0.0,0.0,0,2,912,0,0,0.0,0.0,28.57,240,0.0,-0.01754386,3.1759124,0.0,0.1748912324054177
t3600038,-0.04589518252253403,0,0,triumph motorcycles,2.99,0,0,"o ring, 20 x 2.5 sl",0,0,1.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,1.38,1.38,53.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,2160,0.0,0.0,0.0,0.0,0.0
76138567483,0.3136695635894535,0,0,bmw group canada,903.99,0,0,trousers enduroguard,0,0,253.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,650.58,0.0,28.03,903.99,650.58,253.41,38.95,0,1,0,0,0,1.4393522052235093,0.0,0.0,253,0.0,0.00877193,4.358899,0.0,0.20324777031769298
